PF04471	CL0236
PF04472	
PF04473	CL0125
PF04474	
PF04475	
PF04476	CL0036
PF04478	
PF04479	
PF04480	CL0236
PF04481	CL0036
PF04483	
PF04484	
PF04485	
PF04486	CL0032
PF04487	
PF04488	CL0110
PF04489	
PF04490	CL0653
PF04491	CL0653
PF04492	CL0123
PF04493	CL0219
PF04494	
PF04495	CL0466
PF04496	
PF04497	
PF04498	
PF04499	
PF04500	CL0274
PF04501	
PF04502	
PF04503	
PF04504	CL0123
PF04505	
PF04506	CL0222
PF04507	CL0048
PF04508	
PF04509	CL0355
PF04510	
PF04511	CL0207
PF04512	CL0123
PF04513	
PF04514	
PF04515	
PF04516	
PF04517	
PF04518	
PF04519	CL0268
PF04520	
PF04521	
PF04522	
PF04523	
PF04525	CL0395
PF04526	
PF04527	
PF04528	
PF04529	
PF04530	
PF04531	
PF04532	
PF04533	
PF04534	
PF04535	CL0396
PF04536	CL0063
PF04537	
PF04538	
PF04539	CL0123
PF04540	
PF04541	
PF04542	CL0123
PF04544	
PF04545	CL0123
PF04546	CL0123
PF04547	CL0416
PF04548	CL0023
PF04549	
PF04550	
PF04551	
PF04552	CL0123
PF04553	
PF04554	
PF04555	CL0236
PF04556	CL0236
PF04557	
PF04558	CL0279
PF04559	
PF04560	
PF04561	
PF04562	
PF04563	
PF04564	CL0229
PF04565	
PF04566	
PF04567	
PF04568	
PF04569	
PF04570	CL0175
PF04571	
PF04572	
PF04573	
PF04574	
PF04575	CL0193
PF04576	
PF04577	
PF04578	
PF04579	
PF04580	
PF04582	CL0326
PF04583	
PF04584	
PF04586	CL0201
PF04587	CL0118
PF04588	
PF04589	
PF04591	
PF04592	CL0172
PF04593	
PF04595	
PF04596	
PF04597	
PF04598	CL0293
PF04599	
PF04601	CL0066
PF04602	CL0111
PF04603	CL0619
PF04604	CL0400
PF04606	CL0167
PF04607	CL0260
PF04608	
PF04609	
PF04610	CL0698
PF04611	
PF04612	CL0331
PF04613	
PF04614	
PF04615	
PF04616	CL0143
PF04617	
PF04618	
PF04619	CL0204
PF04620	
PF04621	
PF04622	CL0029
PF04623	
PF04624	
PF04625	
PF04626	
PF04627	
PF04628	CL0431
PF04629	
PF04630	CL0569
PF04631	
PF04632	CL0307
PF04633	
PF04634	
PF04636	CL0423
PF04637	
PF04639	
PF04640	
PF04641	CL0229
PF04642	
PF04643	
PF04644	
PF04645	
PF04646	CL0110
PF04647	
PF04648	
PF04649	
PF04650	
PF04651	
PF04652	
PF04654	
PF04655	CL0016
PF04656	
PF04657	CL0184
PF04658	CL0662
PF04659	
PF04660	
PF04661	
PF04662	
PF04663	CL0072
PF04664	
PF04665	CL0023
PF04666	
PF04667	
PF04668	
PF04669	
PF04670	CL0023
PF04671	
PF04672	CL0063
PF04673	CL0032
PF04674	
PF04675	
PF04676	
PF04677	CL0265
PF04678	
PF04679	CL0021
PF04680	
PF04681	
PF04682	
PF04683	CL0266
PF04684	
PF04685	CL0059
PF04686	CL0609
PF04687	
PF04688	
PF04689	
PF04690	CL0114
PF04691	
PF04692	
PF04693	CL0219
PF04694	
PF04695	
PF04696	
PF04697	
PF04698	
PF04699	
PF04700	
PF04701	
PF04702	
PF04703	CL0123
PF04704	
PF04705	CL0101
PF04706	
PF04707	CL0209
PF04708	
PF04709	
PF04710	CL0357
PF04711	
PF04712	
PF04713	
PF04714	
PF04715	
PF04716	
PF04717	CL0021
PF04718	
PF04719	CL0012
PF04720	
PF04721	CL0202
PF04722	CL0031
PF04723	CL0063
PF04724	
PF04725	
PF04726	
PF04727	
PF04728	CL0590
PF04729	CL0159
PF04730	
PF04731	
PF04732	
PF04733	CL0020
PF04734	CL0635
PF04735	
PF04736	
PF04738	
PF04739	
PF04740	CL0352
PF04741	
PF04744	
PF04745	
PF04746	
PF04747	
PF04748	CL0158
PF04749	
PF04750	
PF04751	
PF04752	CL0278
PF04753	
PF04754	CL0236
PF04755	
PF04756	CL0172
PF04757	
PF04758	
PF04759	
PF04760	CL0123
PF04761	
PF04762	CL0186
PF04763	
PF04764	
PF04765	
PF04766	
PF04767	
PF04768	CL0257
PF04769	CL0114
PF04770	
PF04771	
PF04772	
PF04773	
PF04774	
PF04775	CL0159
PF04776	
PF04777	
PF04778	
PF04780	
PF04781	
PF04782	
PF04783	
PF04784	
PF04785	
PF04786	
PF04787	
PF04788	CL0048
PF04789	CL0192
PF04790	
PF04791	
PF04792	
PF04793	
PF04794	CL0158
PF04795	
PF04796	CL0123
PF04797	CL0153
PF04798	
PF04799	
PF04800	
PF04801	CL0662
PF04802	
PF04803	
PF04805	
PF04806	
PF04807	
PF04808	CL0140
PF04809	
PF04810	
PF04811	CL0128
PF04812	
PF04813	
PF04814	CL0123
PF04815	
PF04816	CL0063
PF04817	
PF04818	CL0020
PF04819	
PF04820	CL0063
PF04821	
PF04822	
PF04823	
PF04824	CL0157
PF04825	
PF04826	CL0020
PF04827	CL0219
PF04828	CL0080
PF04829	
PF04830	
PF04831	CL0029
PF04832	CL0319
PF04833	
PF04834	
PF04835	
PF04836	
PF04837	
PF04838	
PF04839	
PF04840	CL0020
PF04841	CL0186
PF04842	CL0484
PF04843	CL0125
PF04844	
PF04845	CL0609
PF04846	
PF04847	CL0221
PF04848	CL0219
PF04849	
PF04850	CL0372
PF04851	CL0023
PF04852	
PF04854	
PF04855	
PF04856	
PF04857	CL0219
PF04858	
PF04859	
PF04860	
PF04862	CL0202
PF04863	CL0001
PF04864	CL0061
PF04865	
PF04866	
PF04867	
PF04868	
PF04869	CL0020
PF04870	
PF04871	
PF04872	
PF04873	
PF04874	
PF04875	
PF04876	
PF04877	
PF04878	
PF04879	CL0344
PF04880	
PF04881	CL0159
PF04882	
PF04883	CL0348
PF04884	CL0015
PF04885	
PF04886	
PF04887	
PF04888	
PF04889	
PF04890	
PF04891	
PF04892	
PF04893	CL0112
PF04894	
PF04895	
PF04896	
PF04898	CL0036
PF04899	
PF04900	CL0280
PF04901	
PF04902	
PF04904	CL0003
PF04905	
PF04906	
PF04908	CL0172
PF04909	CL0034
PF04910	CL0020
PF04911	
PF04912	
PF04913	
PF04914	CL0264
PF04916	CL0052
PF04917	
PF04919	CL0198
PF04920	
PF04921	
PF04922	CL0111
PF04923	
PF04924	
PF04925	
PF04926	
PF04927	
PF04928	
PF04929	CL0060
PF04930	
PF04931	
PF04932	CL0499
PF04934	
PF04935	
PF04936	
PF04937	
PF04938	
PF04939	
PF04940	CL0622
PF04941	CL0410
PF04942	
PF04943	
PF04945	CL0175
PF04947	
PF04948	
PF04949	
PF04950	CL0575
PF04951	
PF04952	CL0035
PF04954	CL0091
PF04955	CL0292
PF04956	CL0690
PF04957	
PF04958	CL0257
PF04959	CL0361
PF04960	CL0013
PF04961	
PF04962	CL0029
PF04963	CL0123
PF04964	
PF04965	
PF04966	CL0193
PF04967	CL0123
PF04968	
PF04969	CL0190
PF04970	CL0125
PF04971	CL0563
PF04972	
PF04973	
PF04976	CL0308
PF04977	CL0225
PF04978	CL0310
PF04979	
PF04981	
PF04982	CL0307
PF04983	
PF04984	
PF04985	CL0569
PF04986	CL0481
PF04987	
PF04988	
PF04989	CL0063
PF04990	
PF04991	CL0260
PF04992	
PF04993	CL0631
PF04994	CL0198
PF04995	
PF04996	CL0197
PF04997	
PF04998	
PF04999	CL0225
PF05000	
PF05001	
PF05002	
PF05003	
PF05004	CL0020
PF05005	
PF05006	
PF05007	CL0111
PF05008	CL0147
PF05009	
PF05010	CL0679
PF05011	
PF05013	CL0035
PF05014	CL0498
PF05015	CL0136
PF05016	CL0136
PF05017	
PF05018	
PF05019	
PF05020	
PF05021	CL0366
PF05022	
PF05023	CL0125
PF05024	
PF05025	CL0101
PF05026	
PF05028	CL0223
PF05029	
PF05030	
PF05031	CL0159
PF05032	
PF05033	
PF05034	CL0227
PF05035	
PF05036	
PF05037	
PF05038	
PF05039	CL0083
PF05041	
PF05042	CL0220
PF05043	CL0123
PF05044	CL0123
PF05045	
PF05046	
PF05047	CL0172
PF05048	CL0268
PF05049	CL0023
PF05050	CL0063
PF05051	CL0351
PF05052	
PF05053	CL0125
PF05054	
PF05055	CL0133
PF05056	
PF05057	CL0028
PF05058	
PF05059	CL0063
PF05060	CL0110
PF05061	
PF05062	
PF05063	CL0063
PF05064	
PF05065	CL0373
PF05066	CL0123
PF05067	CL0044
PF05068	
PF05069	CL0348
PF05071	
PF05072	
PF05073	
PF05075	
PF05076	
PF05077	
PF05078	
PF05079	
PF05080	
PF05081	
PF05082	
PF05083	
PF05084	
PF05085	
PF05086	
PF05087	
PF05088	CL0063
PF05089	CL0058
PF05090	
PF05091	CL0236
PF05092	
PF05093	
PF05094	
PF05095	
PF05096	CL0186
PF05097	
PF05098	
PF05099	CL0414
PF05100	CL0249
PF05101	
PF05102	
PF05103	
PF05104	
PF05105	
PF05106	CL0564
PF05107	
PF05108	
PF05109	CL0159
PF05110	
PF05111	
PF05112	
PF05113	
PF05114	CL0036
PF05115	
PF05116	CL0137
PF05117	
PF05118	CL0029
PF05119	
PF05120	CL0660
PF05121	
PF05122	
PF05123	
PF05124	
PF05125	CL0373
PF05127	CL0023
PF05128	
PF05129	CL0167
PF05130	
PF05131	
PF05132	CL0662
PF05133	
PF05134	CL0108
PF05135	CL0643
PF05136	
PF05137	CL0331
PF05138	CL0044
PF05139	CL0572
PF05140	
PF05141	
PF05142	
PF05144	CL0407
PF05145	CL0142
PF05147	CL0059
PF05148	CL0063
PF05149	
PF05150	CL0193
PF05151	
PF05152	CL0137
PF05153	CL0237
PF05154	
PF05155	
PF05157	
PF05158	CL0123
PF05159	CL0113
PF05160	
PF05161	
PF05162	CL0652
PF05163	CL0310
PF05164	
PF05165	CL0276
PF05166	
PF05167	CL0339
PF05168	CL0291
PF05170	CL0401
PF05171	CL0312
PF05172	CL0221
PF05173	CL0139
PF05175	CL0063
PF05176	
PF05177	
PF05178	
PF05179	CL0023
PF05180	
PF05181	CL0123
PF05182	
PF05183	
PF05184	CL0707
PF05185	CL0063
PF05186	CL0068
PF05187	CL0344
PF05188	
PF05189	
PF05190	
PF05191	
PF05192	
PF05193	CL0094
PF05194	
PF05195	CL0356
PF05196	
PF05197	
PF05198	
PF05199	
PF05201	
PF05202	CL0382
PF05203	CL0363
PF05204	CL0324
PF05205	
PF05206	CL0063
PF05207	CL0167
PF05208	CL0111
PF05209	
PF05210	
PF05211	CL0342
PF05212	
PF05213	CL0247
PF05214	
PF05215	
PF05216	
PF05217	
PF05218	
PF05219	CL0063
PF05220	CL0186
PF05221	CL0325
PF05222	CL0325
PF05223	CL0051
PF05224	CL0073
PF05225	CL0123
PF05226	
PF05227	CL0457
PF05228	CL0165
PF05229	CL0204
PF05230	
PF05231	
PF05232	
PF05233	
PF05234	
PF05235	
PF05236	CL0012
PF05238	
PF05239	CL0350
PF05240	CL0109
PF05241	
PF05242	
PF05244	
PF05246	
PF05247	
PF05248	
PF05250	
PF05251	
PF05253	CL0361
PF05254	
PF05255	
PF05256	
PF05257	CL0125
PF05258	CL0424
PF05259	
PF05261	CL0548
PF05262	
PF05263	CL0123
PF05264	
PF05265	
PF05266	
PF05267	
PF05268	
PF05269	CL0123
PF05270	CL0066
PF05271	
PF05272	CL0023
PF05273	
PF05274	
PF05275	CL0193
PF05276	
PF05277	CL0028
PF05278	
PF05279	
PF05280	
PF05281	
PF05282	CL0020
PF05283	
PF05284	
PF05285	
PF05287	CL0520
PF05288	
PF05289	
PF05290	CL0229
PF05291	
PF05292	CL0257
PF05293	
PF05294	CL0054
PF05295	
PF05296	CL0192
PF05297	
PF05298	
PF05299	CL0126
PF05300	
PF05301	CL0257
PF05302	
PF05303	
PF05304	
PF05305	
PF05306	
PF05307	CL0327
PF05308	
PF05309	
PF05310	
PF05311	
PF05313	
PF05314	
PF05315	CL0263
PF05316	
PF05317	
PF05318	
PF05320	
PF05321	
PF05322	
PF05323	
PF05324	
PF05325	
PF05326	CL0159
PF05327	
PF05328	CL0335
PF05331	CL0123
PF05332	
PF05334	
PF05335	
PF05336	CL0032
PF05337	CL0053
PF05338	
PF05339	CL0123
PF05340	
PF05341	
PF05342	
PF05343	CL0035
PF05344	
PF05345	CL0159
PF05346	
PF05347	CL0491
PF05348	
PF05349	
PF05350	
PF05351	CL0159
PF05352	
PF05353	CL0083
PF05354	CL0504
PF05355	
PF05356	CL0371
PF05357	
PF05358	
PF05359	CL0401
PF05360	
PF05361	
PF05362	CL0329
PF05363	
PF05364	
PF05365	
PF05366	
PF05367	CL0236
PF05368	CL0063
PF05369	
PF05370	
PF05372	
PF05373	
PF05374	CL0083
PF05375	CL0451
PF05377	
PF05378	CL0108
PF05379	CL0125
PF05380	
PF05381	CL0125
PF05382	CL0125
PF05383	CL0123
PF05384	
PF05385	
PF05386	
PF05387	
PF05388	
PF05389	
PF05390	
PF05391	
PF05392	
PF05393	
PF05394	
PF05395	
PF05396	
PF05397	
PF05398	
PF05399	
PF05400	
PF05401	CL0063
PF05402	CL0123
PF05403	
PF05404	
PF05405	CL0255
PF05406	
PF05407	CL0125
PF05408	CL0125
PF05409	CL0124
PF05410	CL0125
PF05411	CL0125
PF05412	CL0125
PF05413	CL0125
PF05414	
PF05415	CL0125
PF05416	CL0124
PF05417	
PF05418	
PF05419	
PF05420	CL0193
PF05421	
PF05422	
PF05423	
PF05424	CL0195
PF05425	CL0430
PF05426	CL0372
PF05427	
PF05428	
PF05430	CL0063
PF05431	
PF05432	
PF05433	CL0500
PF05434	
PF05435	
PF05436	
PF05437	
PF05438	
PF05439	
PF05440	
PF05443	CL0361
PF05444	
PF05445	CL0016
PF05448	CL0028
PF05449	
PF05450	CL0035
PF05451	
PF05452	
PF05453	CL0054
PF05454	
PF05455	CL0190
PF05456	
PF05458	
PF05459	
PF05460	
PF05461	
PF05462	CL0192
PF05463	CL0079
PF05464	
PF05465	
PF05466	
PF05467	
PF05470	CL0020
PF05472	
PF05473	CL0056
PF05474	
PF05475	CL0100
PF05476	
PF05477	CL0131
PF05478	
PF05479	
PF05480	
PF05481	
PF05482	CL0705
PF05483	
PF05484	CL0020
PF05485	
PF05486	CL0623
PF05488	
PF05489	CL0187
PF05491	CL0123
PF05493	
PF05494	CL0051
PF05495	
PF05496	CL0023
PF05497	CL0037
PF05498	
PF05499	
PF05501	
PF05502	
PF05503	
PF05504	
PF05505	CL0156
PF05506	
PF05507	
PF05508	
PF05509	CL0057
PF05510	
PF05511	
PF05512	
PF05513	
PF05514	CL0131
PF05515	CL0140
PF05517	CL0220
PF05518	
PF05520	
PF05521	
PF05522	CL0461
PF05523	CL0029
PF05524	
PF05525	CL0062
PF05526	
PF05527	
PF05528	
PF05529	
PF05531	
PF05532	CL0406
PF05533	CL0125
PF05534	CL0057
PF05535	
PF05536	CL0020
PF05537	
PF05538	CL0193
PF05539	
PF05540	CL0193
PF05541	
PF05542	
PF05543	CL0125
PF05544	CL0288
PF05545	
PF05546	
PF05547	CL0126
PF05548	CL0126
PF05549	
PF05550	
PF05551	CL0263
PF05552	
PF05553	
PF05554	
PF05555	
PF05556	
PF05557	
PF05558	
PF05559	
PF05560	
PF05561	
PF05562	
PF05563	
PF05564	
PF05565	
PF05566	CL0159
PF05567	CL0186
PF05568	
PF05569	CL0126
PF05570	
PF05571	
PF05572	CL0126
PF05573	CL0175
PF05575	CL0063
PF05576	CL0028
PF05577	CL0028
PF05578	CL0124
PF05579	CL0124
PF05580	CL0124
PF05582	
PF05584	CL0123
PF05585	CL0129
PF05586	
PF05587	CL0159
PF05588	CL0066
PF05589	
PF05590	
PF05591	
PF05592	CL0004
PF05593	
PF05594	CL0268
PF05595	
PF05596	
PF05597	
PF05598	
PF05599	
PF05600	
PF05602	
PF05603	
PF05604	
PF05605	CL0361
PF05606	
PF05608	
PF05609	CL0023
PF05610	
PF05611	
PF05612	
PF05613	
PF05614	
PF05615	
PF05616	
PF05617	CL0482
PF05618	CL0129
PF05619	
PF05620	
PF05621	CL0023
PF05622	
PF05623	
PF05624	
PF05625	CL0023
PF05626	
PF05627	
PF05628	
PF05629	
PF05630	
PF05631	CL0015
PF05632	
PF05633	CL0133
PF05634	
PF05635	
PF05636	CL0039
PF05637	CL0110
PF05638	
PF05639	
PF05640	
PF05641	CL0049
PF05642	
PF05643	CL0342
PF05644	
PF05645	CL0123
PF05647	
PF05648	
PF05649	
PF05650	
PF05651	CL0165
PF05652	
PF05653	CL0184
PF05655	
PF05656	
PF05657	
PF05658	
PF05659	
PF05660	
PF05661	
PF05662	
PF05663	
PF05666	
PF05667	
PF05669	
PF05670	CL0684
PF05671	
PF05672	
PF05673	CL0023
PF05674	
PF05675	
PF05676	CL0351
PF05677	CL0028
PF05678	
PF05679	CL0110
PF05680	
PF05681	
PF05683	
PF05684	CL0064
PF05685	CL0236
PF05686	CL0113
PF05687	
PF05688	CL0159
PF05689	CL0056
PF05690	CL0036
PF05691	CL0058
PF05692	
PF05693	CL0113
PF05694	CL0186
PF05695	
PF05696	
PF05697	
PF05698	CL0262
PF05699	
PF05700	
PF05701	
PF05702	CL0146
PF05703	
PF05704	CL0110
PF05705	CL0028
PF05706	CL0031
PF05707	CL0023
PF05708	CL0125
PF05709	CL0504
PF05710	
PF05711	CL0063
PF05712	
PF05713	CL0057
PF05714	
PF05715	CL0390
PF05716	
PF05717	
PF05718	
PF05719	
PF05720	
PF05721	CL0029
PF05722	
PF05724	CL0063
PF05725	CL0022
PF05726	CL0029
PF05727	
PF05728	CL0028
PF05729	CL0023
PF05730	
PF05731	
PF05732	CL0123
PF05733	
PF05734	
PF05735	CL0004
PF05736	CL0193
PF05737	CL0204
PF05738	CL0287
PF05739	
PF05741	
PF05742	CL0052
PF05743	CL0208
PF05744	
PF05745	
PF05746	CL0258
PF05748	CL0543
PF05749	
PF05750	
PF05751	CL0488
PF05752	
PF05753	CL0159
PF05754	
PF05755	
PF05756	
PF05757	
PF05758	
PF05760	
PF05761	CL0137
PF05762	CL0128
PF05763	CL0023
PF05764	
PF05766	CL0263
PF05767	
PF05768	CL0172
PF05769	
PF05770	CL0179
PF05771	
PF05772	
PF05773	CL0208
PF05774	
PF05775	CL0204
PF05776	
PF05777	
PF05778	
PF05781	
PF05782	
PF05783	CL0023
PF05784	CL0153
PF05785	CL0663
PF05786	
PF05787	CL0186
PF05788	
PF05789	
PF05790	CL0011
PF05791	
PF05792	
PF05793	CL0123
PF05794	
PF05795	CL0411
PF05796	
PF05797	
PF05798	
PF05800	
PF05801	
PF05802	
PF05803	
PF05804	CL0020
PF05805	
PF05806	CL0079
PF05808	
PF05810	CL0167
PF05811	
PF05812	
PF05813	
PF05814	
PF05815	
PF05816	
PF05817	
PF05818	
PF05819	
PF05820	
PF05821	
PF05822	CL0137
PF05823	
PF05824	
PF05825	CL0451
PF05826	CL0629
PF05827	CL0721
PF05829	
PF05830	CL0113
PF05831	
PF05832	
PF05833	CL0303
PF05834	CL0063
PF05835	
PF05836	
PF05837	
PF05838	CL0037
PF05839	
PF05840	CL0169
PF05841	
PF05842	
PF05843	CL0020
PF05844	
PF05845	
PF05846	
PF05847	
PF05848	CL0123
PF05849	
PF05851	
PF05852	
PF05853	
PF05854	
PF05856	
PF05857	CL0316
PF05858	
PF05859	
PF05860	CL0268
PF05861	
PF05862	
PF05864	
PF05865	
PF05866	
PF05867	
PF05868	CL0217
PF05869	
PF05870	CL0116
PF05871	CL0123
PF05872	CL0023
PF05873	
PF05874	
PF05875	CL0192
PF05876	CL0023
PF05878	
PF05879	CL0023
PF05880	
PF05881	CL0247
PF05883	CL0229
PF05884	
PF05886	
PF05887	
PF05889	CL0061
PF05890	
PF05891	CL0063
PF05892	
PF05893	CL0099
PF05894	CL0023
PF05895	
PF05896	CL0105
PF05899	CL0029
PF05901	
PF05902	
PF05903	CL0125
PF05904	
PF05906	
PF05907	
PF05908	CL0035
PF05910	
PF05911	
PF05912	
PF05913	CL0475
PF05914	
PF05915	
PF05916	
PF05917	
PF05918	CL0020
PF05919	CL0027
PF05920	CL0123
PF05922	CL0570
PF05923	
PF05924	
PF05925	
PF05926	
PF05927	
PF05928	
PF05929	
PF05930	CL0123
PF05931	
PF05932	CL0097
PF05933	CL0255
PF05934	
PF05935	CL0186
PF05936	
PF05937	
PF05938	
PF05939	
PF05940	CL0714
PF05941	
PF05942	CL0291
PF05943	
PF05944	
PF05946	CL0327
PF05947	
PF05949	
PF05950	
PF05951	CL0170
PF05952	
PF05953	CL0284
PF05954	CL0504
PF05955	
PF05956	
PF05957	CL0406
PF05958	CL0063
PF05959	
PF05960	CL0126
PF05961	
PF05962	CL0029
PF05963	CL0159
PF05964	
PF05965	
PF05966	CL0056
PF05968	
PF05969	
PF05970	CL0023
PF05971	CL0063
PF05972	
PF05973	CL0136
PF05974	CL0044
PF05975	
PF05977	CL0015
PF05978	CL0015
PF05979	
PF05980	CL0083
PF05981	
PF05982	CL0064
PF05983	
PF05984	
PF05985	
PF05986	
PF05987	
PF05988	CL0172
PF05989	
PF05990	CL0028
PF05991	CL0280
PF05992	CL0241
PF05993	
PF05994	CL0715
PF05995	CL0029
PF05996	
PF05997	
PF05999	
PF06001	
PF06002	
PF06003	CL0049
PF06004	CL0527
PF06005	CL0225
PF06006	
PF06007	
PF06008	
PF06009	
PF06011	
PF06012	
PF06013	CL0352
PF06014	
PF06015	
PF06016	CL0063
PF06017	CL0266
PF06018	CL0161
PF06019	
PF06020	
PF06021	
PF06022	CL0411
PF06023	CL0236
PF06024	
PF06025	
PF06026	CL0246
PF06027	CL0184
PF06028	CL0028
PF06029	CL0407
PF06030	CL0159
PF06031	
PF06032	
PF06033	
PF06034	
PF06035	CL0125
PF06037	
PF06039	CL0063
PF06040	
PF06041	CL0020
PF06042	CL0260
PF06043	
PF06044	CL0236
PF06045	CL0103
PF06046	CL0295
PF06047	
PF06048	CL0023
PF06049	
PF06050	CL0108
PF06051	
PF06052	CL0029
PF06053	CL0172
PF06054	CL0236
PF06055	
PF06056	CL0123
PF06057	CL0028
PF06058	CL0266
PF06059	
PF06060	
PF06061	
PF06062	
PF06064	
PF06066	
PF06067	
PF06068	CL0023
PF06069	
PF06070	
PF06071	CL0072
PF06072	
PF06073	
PF06074	
PF06075	
PF06076	
PF06078	CL0123
PF06079	CL0143
PF06080	CL0063
PF06081	CL0307
PF06082	CL0193
PF06083	CL0079
PF06084	
PF06085	
PF06086	
PF06087	CL0479
PF06088	CL0153
PF06089	
PF06090	CL0016
PF06092	
PF06093	CL0167
PF06094	CL0278
PF06096	
PF06097	
PF06098	
PF06099	
PF06100	CL0063
PF06101	
PF06102	
PF06103	
PF06105	CL0472
PF06106	
PF06107	CL0010
PF06108	CL0084
PF06109	
PF06110	CL0172
PF06112	
PF06113	
PF06114	CL0126
PF06115	CL0266
PF06116	
PF06119	
PF06120	
PF06121	
PF06122	
PF06123	
PF06124	
PF06125	CL0021
PF06126	
PF06127	
PF06128	
PF06129	
PF06130	
PF06131	
PF06133	
PF06134	CL0036
PF06135	
PF06136	
PF06138	
PF06139	
PF06140	
PF06141	CL0691
PF06143	
PF06144	CL0023
PF06145	
PF06146	
PF06147	CL0263
PF06148	CL0295
PF06149	
PF06150	
PF06151	CL0176
PF06152	
PF06153	CL0089
PF06154	
PF06155	
PF06156	
PF06157	
PF06159	
PF06160	
PF06161	
PF06162	CL0379
PF06163	CL0123
PF06165	CL0103
PF06166	
PF06167	CL0126
PF06168	
PF06169	
PF06170	
PF06172	CL0029
PF06173	CL0266
PF06174	
PF06175	CL0044
PF06176	CL0016
PF06177	CL0315
PF06178	CL0193
PF06179	
PF06180	CL0043
PF06181	
PF06182	CL0181
PF06183	
PF06184	
PF06185	CL0104
PF06186	
PF06187	CL0036
PF06188	CL0255
PF06189	
PF06191	
PF06193	
PF06194	
PF06195	
PF06196	
PF06197	CL0412
PF06198	
PF06199	CL0569
PF06200	
PF06201	CL0202
PF06202	CL0059
PF06203	CL0281
PF06206	CL0116
PF06207	
PF06208	
PF06209	
PF06210	
PF06211	CL0117
PF06212	
PF06213	
PF06214	CL0159
PF06215	
PF06216	
PF06217	
PF06218	CL0435
PF06219	
PF06220	CL0361
PF06221	
PF06222	CL0567
PF06223	
PF06224	CL0123
PF06226	
PF06227	CL0551
PF06228	CL0312
PF06229	CL0066
PF06230	CL0109
PF06231	
PF06232	CL0321
PF06233	
PF06234	CL0072
PF06235	
PF06236	CL0541
PF06237	
PF06239	
PF06240	CL0209
PF06241	CL0582
PF06242	
PF06243	
PF06244	CL0114
PF06245	
PF06246	
PF06247	CL0001
PF06248	CL0295
PF06249	CL0029
PF06250	CL0236
PF06251	CL0072
PF06252	
PF06253	
PF06254	
PF06255	
PF06256	
PF06257	
PF06258	CL0113
PF06259	CL0028
PF06260	
PF06261	
PF06262	CL0126
PF06265	
PF06266	
PF06267	
PF06268	CL0066
PF06269	
PF06270	
PF06271	
PF06273	
PF06275	
PF06276	
PF06277	CL0108
PF06278	
PF06279	
PF06280	CL0159
PF06281	
PF06282	
PF06283	CL0014
PF06284	CL0153
PF06286	
PF06287	
PF06288	
PF06289	
PF06290	
PF06291	
PF06292	CL0020
PF06293	CL0016
PF06294	CL0188
PF06295	
PF06296	CL0136
PF06297	
PF06298	
PF06299	CL0247
PF06300	CL0236
PF06301	
PF06303	
PF06304	CL0112
PF06305	
PF06306	CL0110
PF06307	
PF06308	
PF06309	CL0023
PF06311	
PF06312	CL0159
PF06313	
PF06314	CL0403
PF06315	CL0016
PF06316	CL0193
PF06317	
PF06319	CL0236
PF06320	
PF06321	CL0450
PF06322	CL0123
PF06323	
PF06324	
PF06325	CL0063
PF06326	
PF06327	CL0276
PF06328	CL0159
PF06330	CL0613
PF06331	
PF06333	
PF06334	
PF06335	
PF06336	
PF06337	
PF06338	CL0061
PF06339	CL0029
PF06340	
PF06341	
PF06342	CL0028
PF06344	
PF06345	
PF06346	
PF06347	CL0010
PF06348	
PF06350	
PF06351	CL0650
PF06353	
PF06355	CL0293
PF06356	
PF06357	CL0083
PF06358	
PF06360	
PF06361	
PF06362	
PF06363	
PF06364	
PF06365	
PF06366	CL0202
PF06367	CL0020
PF06368	
PF06369	CL0293
PF06370	
PF06371	CL0020
PF06372	CL0527
PF06373	CL0083
PF06374	
PF06375	
PF06376	
PF06377	
PF06378	
PF06379	CL0184
PF06380	
PF06381	
PF06382	CL0114
PF06384	
PF06385	
PF06386	
PF06387	
PF06388	
PF06389	
PF06390	
PF06391	
PF06392	
PF06393	CL0551
PF06394	
PF06395	CL0188
PF06396	
PF06397	CL0045
PF06398	CL0484
PF06399	
PF06400	
PF06401	
PF06403	
PF06404	
PF06405	
PF06406	CL0108
PF06407	
PF06409	
PF06411	
PF06412	
PF06413	CL0123
PF06414	CL0023
PF06415	
PF06416	CL0229
PF06417	
PF06418	CL0023
PF06419	CL0295
PF06420	
PF06421	
PF06422	CL0181
PF06423	
PF06424	
PF06426	
PF06427	CL0110
PF06428	
PF06429	
PF06430	
PF06431	CL0023
PF06432	
PF06433	CL0186
PF06434	CL0364
PF06435	
PF06436	
PF06437	
PF06438	
PF06439	CL0004
PF06440	
PF06441	CL0028
PF06442	CL0610
PF06443	
PF06444	
PF06445	CL0319
PF06446	
PF06448	
PF06449	
PF06450	CL0182
PF06451	
PF06452	CL0559
PF06453	
PF06454	CL0192
PF06455	
PF06456	CL0145
PF06457	
PF06458	CL0072
PF06459	
PF06460	CL0063
PF06461	
PF06462	CL0186
PF06463	
PF06464	CL0660
PF06465	
PF06466	
PF06467	CL0175
PF06468	CL0154
PF06469	
PF06470	
PF06471	CL0063
PF06472	CL0241
PF06473	
PF06474	CL0421
PF06475	
PF06476	
PF06477	CL0532
PF06478	
PF06479	
PF06480	
PF06481	CL0026
PF06482	CL0056
PF06483	
PF06484	
PF06485	
PF06486	
PF06487	CL0072
